EXCHANGE%3DNASDAQ
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=600
COLUMNS=DATE,CLOSE,HIGH,LOW,VOLUME
DATA=
TIMEZONE_OFFSET=-240
33,1.42,1.42,1.41,5100
34,1.41,1.42,1.41,11328
35,1.425,1.43,1.41,13676
36,1.42,1.43,1.42,21164
37,1.42,1.4299,1.42,8800
38,1.42,1.425,1.42,11031
39,1.43,1.43,1.42,95229
144,1.46,1.46,1.46,39142
145,1.44,1.4512,1.44,61517
146,1.4697,1.48,1.44,48308
147,1.475,1.4901,1.4615,80391
148,1.5262,1.53,1.4785,112199
149,1.535,1.54,1.5,116033
150,1.5115,1.5399,1.5,85247
151,1.5101,1.52,1.5,62300
152,1.52,1.53,1.51,67123
153,1.5101,1.525,1.5,42709
154,1.51,1.5165,1.51,24366
155,1.515,1.5199,1.51,27543
156,1.52,1.52,1.51,33750
157,1.49,1.51,1.49,64900
158,1.5,1.5,1.49,23295
159,1.47,1.4901,1.45,156310
160,1.495,1.495,1.47,13900
161,1.47,1.499,1.47,38885
162,1.48,1.49,1.4763,24728
163,1.49,1.5,1.48,29422
164,1.495,1.5,1.49,36690
165,1.52,1.54,1.495,142932
166,1.52,1.5201,1.4899,68941
167,1.51,1.52,1.51,27031
168,1.52,1.52,1.51,5354
169,1.51,1.52,1.51,10400
170,1.515,1.515,1.51,3525
171,1.51,1.52,1.5,111796
172,1.52,1.52,1.51,4850
173,1.525,1.525,1.51,47749
174,1.54,1.54,1.52,74095
175,1.53,1.54,1.52,67028
176,1.54,1.54,1.52,36801
177,1.53,1.54,1.53,12388
178,1.53,1.54,1.53,34769
179,1.53,1.54,1.53,17150
180,1.53,1.54,1.52,68136
181,1.52,1.53,1.52,19710
182,1.525,1.53,1.52,33606
183,1.52,1.53,1.52,192839
576,1.56,1.56,1.56,65063
577,1.58,1.58,1.5311,112781
578,1.5802,1.6,1.57,154907
579,1.59,1.6,1.58,90070
580,1.59,1.6,1.58,68116
581,1.61,1.63,1.58,318358
582,1.6374,1.65,1.6,150034
583,1.63,1.65,1.61,88044
584,1.635,1.64,1.61,80396
585,1.625,1.635,1.62,73064
586,1.63,1.63,1.62,30406
587,1.62,1.63,1.61,127498
588,1.625,1.63,1.61,32878
589,1.62,1.63,1.61,62338
590,1.6297,1.63,1.6199,48927
591,1.63,1.63,1.62,34965
592,1.622,1.63,1.62,33108
593,1.6201,1.63,1.62,32033
594,1.63,1.63,1.62,17061
595,1.63,1.63,1.62,7786
596,1.63,1.63,1.62,15000
597,1.6307,1.64,1.62,200509
598,1.64,1.64,1.63,28315
599,1.63,1.64,1.63,5245
600,1.64,1.64,1.63,42099
601,1.64,1.64,1.6301,8500
602,1.64,1.64,1.63,22126
603,1.635,1.64,1.63,23200
604,1.64,1.64,1.63,44039
605,1.64,1.64,1.6301,5800
606,1.64,1.64,1.63,41840
607,1.64,1.64,1.63,108684
608,1.64,1.64,1.6301,14179
609,1.6399,1.64,1.6301,12787
610,1.64,1.64,1.63,27325
611,1.6399,1.64,1.635,40540
612,1.655,1.66,1.6307,232076
613,1.68,1.68,1.645,186168
614,1.6799,1.68,1.66,127875
615,1.67,1.69,1.6601,442135
720,1.74,1.75,1.74,100540
721,1.73,1.75,1.7,301614
722,1.7199,1.73,1.71,197919
723,1.67,1.72,1.67,299536
724,1.716,1.72,1.68,86182
725,1.75,1.7599,1.71,165537
726,1.7526,1.76,1.735,102396
727,1.72,1.76,1.72,71625
728,1.73,1.745,1.71,127623
729,1.715,1.73,1.71,28338
730,1.71,1.73,1.71,86994
731,1.71,1.72,1.71,45255
732,1.71,1.71,1.7,12250
733,1.689,1.7,1.6601,248719
734,1.6999,1.7,1.68,33242
735,1.71,1.71,1.69,77039
736,1.705,1.71,1.7,26519
737,1.7001,1.71,1.7,30163
738,1.76,1.77,1.7,283294
739,1.76,1.77,1.75,137797
740,1.7599,1.76,1.75,34645
741,1.76,1.77,1.75,113582
742,1.77,1.77,1.76,32922
743,1.76,1.7615,1.75,59320
744,1.735,1.75,1.73,50698
745,1.745,1.75,1.74,45750
746,1.74,1.75,1.74,24646
747,1.75,1.75,1.74,7787
748,1.735,1.75,1.735,66602
749,1.75,1.75,1.735,28000
750,1.7385,1.75,1.73,125508
751,1.74,1.74,1.73,20221
752,1.7124,1.74,1.71,49970
753,1.74,1.74,1.72,27175
754,1.735,1.74,1.73,19300
755,1.735,1.74,1.73,27974
756,1.73,1.74,1.7205,45849
757,1.73,1.73,1.72,71083
758,1.735,1.735,1.72,60250
759,1.74,1.74,1.73,239379
864,1.74,1.74,1.74,27791
865,1.7498,1.75,1.71,167240
866,1.77,1.77,1.74,139362
867,1.7499,1.775,1.74,148392
868,1.75,1.76,1.74,89350
869,1.75,1.75,1.7301,32652
870,1.75,1.76,1.73,165023
871,1.745,1.755,1.73,68792
872,1.725,1.75,1.72,109269
873,1.71,1.73,1.69,138410
874,1.69,1.72,1.69,91073
875,1.7099,1.7099,1.68,85820
876,1.6785,1.7097,1.67,208859
877,1.69,1.69,1.67,85145
878,1.69,1.69,1.68,12393
879,1.69,1.7,1.68,28254
880,1.685,1.7,1.68,9604
881,1.69,1.69,1.65,103467
882,1.69,1.695,1.68,45237
883,1.7174,1.72,1.685,74741
884,1.71,1.72,1.705,19517
885,1.69,1.7199,1.69,16375
886,1.71,1.71,1.6999,78232
887,1.7,1.71,1.69,48122
888,1.7065,1.71,1.69,55365
889,1.71,1.71,1.705,7900
890,1.72,1.72,1.7,37597
891,1.74,1.75,1.715,121778
892,1.73,1.7438,1.73,121311
893,1.735,1.74,1.73,4515
894,1.73,1.74,1.73,8444
895,1.73,1.74,1.73,5150
896,1.73,1.74,1.73,21450
897,1.75,1.75,1.73,259116
898,1.73,1.75,1.73,16032
899,1.73,1.74,1.72,41112
900,1.73,1.74,1.73,19530
901,1.73,1.74,1.73,59854
902,1.715,1.735,1.71,132981
903,1.72,1.72,1.71,126310
a1464269400,1.72,1.72,1.72,31150
1,1.69,1.71,1.69,23098
2,1.69,1.7,1.69,17021
3,1.665,1.68,1.63,211343
4,1.6731,1.6731,1.66,9855
5,1.685,1.69,1.6799,18700
6,1.66,1.69,1.66,68509
7,1.6499,1.67,1.64,57277
8,1.645,1.66,1.64,56050
9,1.64,1.65,1.64,28976
10,1.63,1.645,1.63,50551
11,1.62,1.64,1.62,45779
12,1.64,1.64,1.61,98936
13,1.665,1.67,1.63,178743
14,1.69,1.695,1.65,57864
15,1.7,1.7,1.685,60698
16,1.708,1.73,1.699,165995
17,1.7,1.705,1.69,46556
18,1.69,1.7,1.69,15700
19,1.68,1.7,1.67,38531
20,1.7,1.7,1.69,5500
21,1.7,1.7,1.69,4100
22,1.69,1.7,1.69,34556
23,1.7,1.7,1.69,812
24,1.69,1.695,1.69,1200
25,1.695,1.7,1.69,37907
26,1.695,1.71,1.69,40770
27,1.69,1.7,1.69,3640
28,1.695,1.7,1.69,9774
29,1.7,1.7,1.69,3800
30,1.6989,1.7,1.69,22200
31,1.69,1.7,1.69,7288
32,1.69,1.7,1.69,69710
33,1.7,1.71,1.69,209882
34,1.7,1.71,1.7,78027
35,1.7,1.71,1.7,11813
36,1.7,1.71,1.69,44675
37,1.69,1.7099,1.69,65419
38,1.71,1.71,1.69,119554
39,1.7,1.71,1.7,148004
144,1.75,1.75,1.75,55531
145,1.7,1.74,1.7,35760
146,1.7,1.71,1.7,35949
147,1.74,1.74,1.7001,41798
148,1.74,1.74,1.73,20265
149,1.76,1.76,1.73,119207
150,1.75,1.76,1.74,31663
151,1.73,1.75,1.73,33572
152,1.73,1.74,1.72,43901
153,1.72,1.74,1.72,9398
154,1.72,1.73,1.72,14034
155,1.705,1.72,1.7,38453
156,1.7,1.71,1.7,2775
157,1.7336,1.74,1.71,59358
158,1.74,1.74,1.73,500
159,1.74,1.74,1.73,6200
160,1.73,1.74,1.73,1500
161,1.71,1.7301,1.71,11975
162,1.71,1.7199,1.71,6280
163,1.72,1.72,1.71,1950
164,1.72,1.72,1.71,2440
165,1.71,1.72,1.71,5800
166,1.71,1.72,1.71,1100
167,1.72,1.72,1.71,4300
168,1.725,1.74,1.71,28800
169,1.725,1.73,1.72,4850
170,1.73,1.73,1.72,2350
171,1.72,1.73,1.72,6700
172,1.72,1.73,1.72,6600
173,1.72,1.73,1.71,18668
174,1.73,1.73,1.72,50937
175,1.73,1.73,1.72,4400
176,1.73,1.73,1.72,6900
177,1.72,1.73,1.72,8506
178,1.72,1.73,1.72,15250
179,1.73,1.73,1.72,9670
180,1.73,1.73,1.72,36363
181,1.72,1.73,1.72,12048
182,1.73,1.73,1.72,12737
183,1.73,1.73,1.72,135020
720,1.77,1.77,1.77,8973
721,1.78,1.8,1.75,268757
722,1.8,1.8,1.79,106655
723,1.8074,1.82,1.79,427155
724,1.81,1.82,1.8,236918
725,1.82,1.82,1.8066,51670
726,1.797,1.82,1.79,171622
727,1.8,1.81,1.79,31355
728,1.8,1.81,1.8,28177
729,1.8,1.81,1.8,10663
730,1.79,1.8099,1.78,64125
731,1.8,1.8,1.79,7508
732,1.815,1.82,1.79,82558
733,1.82,1.82,1.81,20595
734,1.81,1.82,1.81,25803
735,1.81,1.82,1.8,34897
736,1.8,1.81,1.8,23720
737,1.79,1.81,1.78,120620
738,1.805,1.81,1.7899,21326
739,1.8,1.81,1.8,14100
740,1.8,1.81,1.8,21500
741,1.805,1.82,1.8,58689
742,1.8,1.81,1.8,7100
743,1.8,1.81,1.79,90451
744,1.8,1.81,1.8,4253
745,1.82,1.82,1.8,43157
746,1.81,1.82,1.81,6932
747,1.81,1.82,1.81,6513
748,1.8,1.82,1.8,44064
749,1.8,1.81,1.8,26900
750,1.8001,1.81,1.8,35158
751,1.79,1.81,1.79,43978
752,1.79,1.8,1.79,7100
753,1.795,1.8,1.79,75058
754,1.8,1.8,1.79,21544
755,1.805,1.81,1.79,85242
756,1.8,1.81,1.79,71896
757,1.8,1.8,1.795,37630
758,1.795,1.8,1.79,68099
759,1.81,1.82,1.79,295063
864,2.07,2.07,2.05,304503
865,2.1,2.21,2.04,3161518
866,2.24,2.29,2.1,2658583
867,2.23,2.29,2.19,1431595
868,2.0868,2.2262,2.05,2840116
869,2.0699,2.11,2.06,957324
870,2.1,2.1,2.05,798958
871,2.135,2.15,2.09,920711
872,2.13,2.15,2.11,603593
873,2.2,2.22,2.13,1119895
874,2.18,2.22,2.17,832187
875,2.19,2.2,2.16,269249
876,2.2,2.29,2.19,1422943
877,2.21,2.25,2.19,561065
878,2.21,2.23,2.19,327592
879,2.24,2.28,2.21,725351
880,2.19,2.25,2.19,544358
881,2.175,2.208,2.17,293313
882,2.1763,2.18,2.16,318877
883,2.17,2.22,2.15,534866
884,2.18,2.197,2.15,293547
885,2.18,2.19,2.1635,157436
886,2.1888,2.19,2.17,61176
887,2.16,2.19,2.14,213138
888,2.16,2.17,2.12,238616
889,2.179,2.187,2.15,210670
890,2.17,2.19,2.17,92983
891,2.16,2.19,2.15,167579
892,2.19,2.2,2.16,227438
893,2.1765,2.2,2.16,206018
894,2.2,2.2,2.17,201378
895,2.22,2.22,2.19,305046
896,2.185,2.22,2.18,351947
897,2.19,2.2,2.15,561224
898,2.205,2.21,2.18,195076
899,2.1899,2.21,2.18,168642
900,2.1735,2.1886,2.17,178101
901,2.16,2.18,2.15,309218
902,2.1599,2.175,2.13,560145
903,2.16,2.17,2.13,921727
a1464874200,2.2,2.2,2.2,173128
1,2.0798,2.209,2.06,843788
2,2.11,2.13,2.06,558162
3,2.08,2.14,2.07,261118
4,2.0965,2.1,2.07,96955
5,2.0689,2.1,2.06,315742
6,2.055,2.07,2.04,560328
7,2.01,2.055,1.975,996950
8,2.008,2.04,2,247732
9,1.99,2.01,1.99,325004
10,1.97,1.99,1.97,186939
11,2,2.02,1.97,265025
12,2.0294,2.0294,1.99,175828
13,2.0387,2.07,2.02,185487
14,2.06,2.06,2.03,61225
15,2.0431,2.06,2.0431,55501
16,2.05,2.05,2.03,93563
17,2.08,2.08,2.05,134542
18,2.07,2.09,2.07,128847
19,2.069,2.08,2.05,100954
20,2.07,2.07,2.06,28074
21,2.06,2.07,2.06,13862
22,2.08,2.08,2.06,57650
23,2.071,2.09,2.07,80258
24,2.095,2.1,2.07,107275
25,2.0936,2.1,2.0801,48897
26,2.09,2.1,2.08,55512
27,2.09,2.1,2.08,72830
28,2.1,2.1,2.0801,38447
29,2.08,2.099,2.07,160645
30,2.0699,2.08,2.055,135599
31,2.07,2.07,2.0563,52707
32,2.07,2.07,2.06,38364
33,2.0699,2.08,2.05,59248
34,2.08,2.08,2.07,20676
35,2.085,2.09,2.08,39417
36,2.09,2.09,2.08,27312
37,2.0899,2.09,2.08,31369
38,2.09,2.09,2.07,153692
39,2.09,2.09,2.08,222921
144,2.05,2.05,2.05,33864
145,2.0726,2.09,2.02,169663
146,2.0315,2.0601,2.03,112816
147,2.033,2.04,2.01,123344
148,2.03,2.04,2.01,58563
149,2.0499,2.07,2.02,58831
150,2.0431,2.05,2.04,12472
151,2.07,2.07,2.04,34196
152,2.0799,2.08,2.06,29370
153,2.09,2.1,2.07,79926
154,2.09,2.1,2.08,29344
155,2.1,2.1,2.0831,30841
156,2.09,2.1,2.09,17691
157,2.13,2.13,2.09,179362
158,2.17,2.18,2.125,298145
159,2.166,2.17,2.15,101484
160,2.1699,2.17,2.16,60402
161,2.17,2.18,2.15,97451
162,2.1599,2.17,2.15,68466
163,2.159,2.17,2.145,31286
164,2.135,2.155,2.13,47346
165,2.15,2.16,2.12,123235
166,2.16,2.16,2.15,29184
167,2.15,2.155,2.14,15133
168,2.1438,2.16,2.14,44062
169,2.1565,2.16,2.1415,101550
170,2.155,2.16,2.15,32112
171,2.17,2.17,2.15,42070
172,2.165,2.18,2.16,139338
173,2.1601,2.18,2.16,50703
174,2.18,2.18,2.16,75170
175,2.17,2.18,2.16,44023
176,2.17,2.17,2.15,34900
177,2.155,2.17,2.15,51019
178,2.16,2.17,2.15,99511
179,2.15,2.16,2.14,91703
180,2.1599,2.16,2.1426,55161
181,2.14,2.16,2.14,85240
182,2.12,2.1401,2.12,36974
183,2.12,2.13,2.12,268722
576,2.19,2.19,2.19,112107
577,2.11,2.18,2.1,165938
578,2.149,2.15,2.1,53587
579,2.1201,2.1499,2.12,31604
580,2.1135,2.13,2.109,110004
581,2.1101,2.12,2.11,31437
582,2.1299,2.14,2.11,51951
583,2.143,2.15,2.13,44302
584,2.12,2.15,2.12,69146
585,2.13,2.14,2.101,85000
586,2.12,2.13,2.1,65189
587,2.13,2.13,2.12,33384
588,2.125,2.1362,2.12,21822
589,2.11,2.1365,2.11,99478
590,2.11,2.12,2.11,6135
591,2.11,2.12,2.11,19060
592,2.1,2.12,2.08,166708
593,2.11,2.13,2.1,83228
594,2.12,2.1201,2.11,33297
595,2.11,2.12,2.1,15638
596,2.12,2.13,2.1014,74761
597,2.12,2.13,2.11,49400
598,2.105,2.13,2.1,35247
599,2.1,2.1193,2.1,77567
600,2.12,2.12,2.1,16932
601,2.1,2.115,2.1,30100
602,2.097,2.11,2.09,41235
603,2.0965,2.115,2.0925,63600
604,2.109,2.14,2.08,365725
605,2.135,2.15,2.1,191493
606,2.1099,2.14,2.1,81794
607,2.11,2.12,2.09,111035
608,2.1,2.12,2.1,66132
609,2.1201,2.13,2.105,24222
610,2.115,2.12,2.11,18015
611,2.1082,2.12,2.105,18080
612,2.1116,2.12,2.1,51525
613,2.13,2.13,2.1115,49061
614,2.115,2.13,2.105,116389
615,2.11,2.12,2.11,88619
720,2.04,2.05,2.02,146320
721,2.01,2.07,2.01,346940
722,1.9886,2.02,1.96,584452
723,1.9899,2,1.95,441134
724,1.94,2,1.93,493396
725,1.95,1.95,1.92,285528
726,1.97,1.98,1.95,158522
727,1.97,1.98,1.965,104761
728,1.9999,2.01,1.97,93749
729,1.9936,2,1.98,88824
730,1.98,2,1.98,37812
731,1.98,1.995,1.98,169031
732,1.985,1.99,1.98,37890
733,2.02,2.02,1.99,128298
734,2.025,2.03,2,95776
735,2.04,2.04,2.02,68088
736,2.0585,2.06,2.04,67261
737,2.0526,2.06,2.05,39290
738,2.0599,2.06,2.05,15509
739,2.0301,2.06,2.03,43767
740,2.035,2.04,2.03,25047
741,2.04,2.05,2.03,23217
742,2.04,2.05,2.03,14312
743,2.05,2.05,2.04,19100
744,2.05,2.05,2.04,18599
745,2.045,2.06,2.04,61964
746,2.045,2.06,2.04,28214
747,2.0401,2.05,2.04,14475
748,2.035,2.045,2.03,24800
749,2.045,2.05,2.03,39924
750,2.05,2.05,2.04,20980
751,2.04,2.05,2.04,19166
752,2.05,2.05,2.04,11300
753,2.04,2.05,2.04,14802
754,2.05,2.05,2.04,14240
755,2.045,2.05,2.04,17500
756,2.0438,2.05,2.04,28695
757,2.03,2.05,2.03,91454
758,2.02,2.0399,2.02,103509
759,2.02,2.04,2.02,134479
864,2.02,2.03,2.02,29575
865,2.02,2.05,2,104596
866,2.03,2.03,2.01,49399
867,2.02,2.04,2.01,30677
868,2.01,2.015,2,40410
869,1.98,2.01,1.98,101371
870,1.96,1.98,1.95,238964
871,1.945,1.965,1.94,147092
872,1.9501,1.96,1.95,115949
873,1.95,1.96,1.95,54054
874,1.955,1.96,1.95,38980
875,1.955,1.96,1.95,33319
876,1.95,1.96,1.95,32815
877,1.9589,1.96,1.95,43228
878,1.964,1.97,1.95,52146
879,1.96,1.97,1.96,31543
880,1.9835,1.99,1.96,66257
881,1.9943,2,1.98,50336
882,1.99,2,1.98,57004
883,2.0026,2.01,1.99,95806
884,2.02,2.02,2.005,40141
885,2.04,2.04,2.01,164844
886,2.03,2.04,2.03,54030
887,2.04,2.04,2.0201,45888
888,2.04,2.04,2.03,25300
889,2.02,2.04,2.02,54470
890,2.03,2.03,2.02,22148
891,2.03,2.03,2.0215,16532
892,2.03,2.04,2.02,24348
893,2.03,2.03,2.02,18171
894,2.0393,2.04,2.03,41479
895,2.05,2.05,2.03,53918
896,2.06,2.08,2.03,234362
897,2.07,2.07,2.05,105304
898,2.06,2.07,2.05,74124
899,2.06,2.06,2.05,19095
900,2.07,2.07,2.05,33300
901,2.05,2.07,2.04,164823
902,2.05,2.06,2.05,27632
903,2.05,2.06,2.04,150816
a1465479000,2.09,2.09,2.09,49547
1,2.04,2.09,2.02,53058
2,2.05,2.06,2.03,179452
3,2.05,2.07,2.05,56073
4,2.045,2.06,2.03,44123
5,2.0331,2.05,2.03,24349
6,2.0399,2.0499,2.03,67127
7,2.0265,2.04,2.02,85133
8,2.035,2.04,2.0265,26013
9,2.04,2.04,2.03,7200
10,2.0301,2.035,2.03,29724
11,2.02,2.04,2.02,28087
12,2.03,2.035,2.02,57540
13,2.021,2.03,2.021,5900
14,2.015,2.03,2.01,82002
15,2.01,2.0268,2,64138
16,2.015,2.0282,2.01,32787
17,2.0201,2.04,2.02,47172
18,2.02,2.025,2.01,16677
19,2.01,2.02,2.01,18990
20,2.02,2.02,2.01,11345
21,2.02,2.02,2.01,14200
22,2.01,2.02,2,58627
23,2.0168,2.02,2,53084
24,2.0181,2.02,2.0138,2500
25,2.02,2.02,2.01,2120
26,2.016,2.02,2.01,18070
27,2.01,2.02,2.0028,16168
28,2,2.015,2,26468
29,2.01,2.01,2,8426
30,2.01,2.02,2,37475
31,2,2.01,2,19649
32,2.01,2.01,2,40112
33,2.01,2.01,2,9850
34,2,2.01,2,15433
35,2.01,2.01,2,32162
36,2.01,2.01,2,39146
37,1.98,2.01,1.98,122943
